modelid,name,term,var,order,beta
subtypes_bridging,jacksonville,scale(log(place_of_worship + 1)),place_of_worship,3,0.05328988390439498
subtypes_bridging,jacksonville,scale(log(social_business + 1)),scale(log(social_business + 1)),4,-0.02947785587906853
subtypes_bridging,jacksonville,scale(log(park + 1)),park,5,0.003137158381146858
subtypes_bridging,jacksonville,scale(log(pop_density)),pop_density,6,0.10368297616106013
subtypes_bridging,jacksonville,"scale(logit(black, 0.01))",black,7,-0.10141179249572904
subtypes_bridging,jacksonville,"scale(logit(hisplat, 0.01))",hisplat,8,-0.12427726227587747
subtypes_bridging,jacksonville,"scale(logit(asian, 0.01))",asian,9,0.04239529203475831
subtypes_bridging,jacksonville,scale(log(median_household_income)),median_household_income,10,-0.051304709752616466
subtypes_bridging,jacksonville,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,0.058615599579185114
subtypes_bridging,jacksonville,"scale(logit(some_college, 0.01))",some_college,12,0.25117632016659286
subtypes_bridging,jacksonville,"scale(logit(over_65, 0.01))",over_65,13,0.004014368234683096
subtypes_bridging,jacksonville,scale(log(unemployment + 1)),unemployment,14,-0.014684079246072635
subtypes_bridging,la,(Intercept),intercept,1,-0.766700176571968
subtypes_bridging,la,scale(log(community_space + 1)),community_space,2,-0.008871042653110797
subtypes_bridging,la,scale(log(place_of_worship + 1)),place_of_worship,3,-0.039384906185195544
subtypes_bridging,la,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.14485640241555175
subtypes_bridging,la,scale(log(park + 1)),park,5,0.10443186547540348
subtypes_bridging,la,scale(log(pop_density)),pop_density,6,0.10368297616106013
subtypes_bridging,la,"scale(logit(black, 0.01))",black,7,-0.10141179249572904
subtypes_bridging,la,"scale(logit(hisplat, 0.01))",hisplat,8,-0.12427726227587747
subtypes_bridging,la,"scale(logit(asian, 0.01))",asian,9,0.04239529203475831
subtypes_bridging,la,scale(log(median_household_income)),median_household_income,10,-0.051304709752616466
subtypes_bridging,la,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,0.058615599579185114
subtypes_bridging,la,"scale(logit(some_college, 0.01))",some_college,12,0.25117632016659286
subtypes_bridging,la,"scale(logit(over_65, 0.01))",over_65,13,0.004014368234683096
subtypes_bridging,la,scale(log(unemployment + 1)),unemployment,14,-0.014684079246072635
subtypes_bridging,nashville,(Intercept),intercept,1,0.19544465656579585
subtypes_bridging,nashville,scale(log(community_space + 1)),community_space,2,0.0593368861966159
subtypes_bridging,nashville,scale(log(place_of_worship + 1)),place_of_worship,3,-0.0030703128177793255
subtypes_bridging,nashville,scale(log(social_business + 1)),scale(log(social_business + 1)),4,-0.003927439155470752
subtypes_bridging,nashville,scale(log(park + 1)),park,5,0.021219673208073258
subtypes_bridging,nashville,scale(log(pop_density)),pop_density,6,0.10368297616106013
subtypes_bridging,nashville,"scale(logit(black, 0.01))",black,7,-0.10141179249572904
subtypes_bridging,nashville,"scale(logit(hisplat, 0.01))",hisplat,8,-0.12427726227587747
subtypes_bridging,nashville,"scale(logit(asian, 0.01))",asian,9,0.04239529203475831
subtypes_bridging,nashville,scale(log(median_household_income)),median_household_income,10,-0.051304709752616466
subtypes_bridging,nashville,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,0.058615599579185114
subtypes_bridging,nashville,"scale(logit(some_college, 0.01))",some_college,12,0.25117632016659286
subtypes_bridging,nashville,"scale(logit(over_65, 0.01))",over_65,13,0.004014368234683096
subtypes_bridging,nashville,scale(log(unemployment + 1)),unemployment,14,-0.014684079246072635
subtypes_bridging,nyc,(Intercept),intercept,1,-0.8562140777075086
subtypes_bridging,nyc,scale(log(community_space + 1)),community_space,2,0.14536054111267793
subtypes_bridging,nyc,scale(log(place_of_worship + 1)),place_of_worship,3,-0.025342509307764334
subtypes_bridging,nyc,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.22584483451729204
subtypes_bridging,nyc,scale(log(park + 1)),park,5,0.10258701557609648
subtypes_bridging,nyc,scale(log(pop_density)),pop_density,6,0.10368297616106013
subtypes_bridging,nyc,"scale(logit(black, 0.01))",black,7,-0.10141179249572904
subtypes_bridging,nyc,"scale(logit(hisplat, 0.01))",hisplat,8,-0.12427726227587747
subtypes_bridging,nyc,"scale(logit(asian, 0.01))",asian,9,0.04239529203475831
subtypes_bridging,nyc,scale(log(median_household_income)),median_household_income,10,-0.051304709752616466
subtypes_bridging,nyc,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,0.058615599579185114
subtypes_bridging,nyc,"scale(logit(some_college, 0.01))",some_college,12,0.25117632016659286
subtypes_bridging,nyc,"scale(logit(over_65, 0.01))",over_65,13,0.004014368234683096
subtypes_bridging,nyc,scale(log(unemployment + 1)),unemployment,14,-0.014684079246072635
subtypes_bridging,oklahoma,(Intercept),intercept,1,-0.08029522796434888
subtypes_bridging,oklahoma,scale(log(community_space + 1)),community_space,2,0.0236182178054924
subtypes_bridging,oklahoma,scale(log(place_of_worship + 1)),place_of_worship,3,0.040976483800537866
subtypes_bridging,oklahoma,scale(log(social_business + 1)),scale(log(social_business + 1)),4,-0.01728833239847867
subtypes_bridging,oklahoma,scale(log(park + 1)),park,5,0.029503302983993212
subtypes_bridging,oklahoma,scale(log(pop_density)),pop_density,6,0.10368297616106013
subtypes_bridging,oklahoma,"scale(logit(black, 0.01))",black,7,-0.10141179249572904
subtypes_bridging,oklahoma,"scale(logit(hisplat, 0.01))",hisplat,8,-0.12427726227587747
subtypes_bridging,oklahoma,"scale(logit(asian, 0.01))",asian,9,0.04239529203475831
subtypes_bridging,oklahoma,scale(log(median_household_income)),median_household_income,10,-0.051304709752616466
subtypes_bridging,oklahoma,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,0.058615599579185114
subtypes_bridging,oklahoma,"scale(logit(some_college, 0.01))",some_college,12,0.25117632016659286
subtypes_bridging,oklahoma,"scale(logit(over_65, 0.01))",over_65,13,0.004014368234683096
subtypes_bridging,oklahoma,scale(log(unemployment + 1)),unemployment,14,-0.014684079246072635
subtypes_bridging,philadelphia,(Intercept),intercept,1,-0.19091984992853592
subtypes_bridging,philadelphia,scale(log(community_space + 1)),community_space,2,0.10777849012738572
subtypes_bridging,philadelphia,scale(log(place_of_worship + 1)),place_of_worship,3,0.024990210312734476
subtypes_bridging,philadelphia,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.03480040009480772
subtypes_bridging,philadelphia,scale(log(park + 1)),park,5,0.05374282017724395
subtypes_bridging,philadelphia,scale(log(pop_density)),pop_density,6,0.10368297616106013
subtypes_bridging,philadelphia,"scale(logit(black, 0.01))",black,7,-0.10141179249572904
subtypes_bridging,philadelphia,"scale(logit(hisplat, 0.01))",hisplat,8,-0.12427726227587747
subtypes_bridging,philadelphia,"scale(logit(asian, 0.01))",asian,9,0.04239529203475831
subtypes_bridging,philadelphia,scale(log(median_household_income)),median_household_income,10,-0.051304709752616466
subtypes_bridging,philadelphia,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,0.058615599579185114
subtypes_bridging,philadelphia,"scale(logit(some_college, 0.01))",some_college,12,0.25117632016659286
subtypes_bridging,philadelphia,"scale(logit(over_65, 0.01))",over_65,13,0.004014368234683096
subtypes_bridging,philadelphia,scale(log(unemployment + 1)),unemployment,14,-0.014684079246072635
subtypes_bridging,phoenix,(Intercept),intercept,1,-0.3756246836778768
subtypes_bridging,phoenix,scale(log(community_space + 1)),community_space,2,0.11344001109715188
subtypes_bridging,phoenix,scale(log(place_of_worship + 1)),place_of_worship,3,0.07627751356661175
subtypes_bridging,phoenix,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015769130106053415
subtypes_bridging,phoenix,scale(log(park + 1)),park,5,0.044554678259955266
subtypes_bridging,phoenix,scale(log(pop_density)),pop_density,6,0.10368297616106013
subtypes_bridging,phoenix,"scale(logit(black, 0.01))",black,7,-0.10141179249572904
subtypes_bridging,phoenix,"scale(logit(hisplat, 0.01))",hisplat,8,-0.12427726227587747
subtypes_bridging,phoenix,"scale(logit(asian, 0.01))",asian,9,0.04239529203475831
subtypes_bridging,phoenix,scale(log(median_household_income)),median_household_income,10,-0.051304709752616466
subtypes_bridging,phoenix,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,0.058615599579185114
subtypes_bridging,phoenix,"scale(logit(some_college, 0.01))",some_college,12,0.25117632016659286
subtypes_bridging,phoenix,"scale(logit(over_65, 0.01))",over_65,13,0.004014368234683096
subtypes_bridging,phoenix,scale(log(unemployment + 1)),unemployment,14,-0.014684079246072635
subtypes_bridging,portland,(Intercept),intercept,1,-0.10760570762102199
subtypes_bridging,portland,scale(log(community_space + 1)),community_space,2,0.036695453513260826
subtypes_bridging,portland,scale(log(place_of_worship + 1)),place_of_worship,3,-0.01801333925378302
subtypes_bridging,portland,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.044956735463574427
subtypes_bridging,portland,scale(log(park + 1)),park,5,0.04790568819623297
subtypes_bridging,portland,scale(log(pop_density)),pop_density,6,0.10368297616106013
subtypes_bridging,portland,"scale(logit(black, 0.01))",black,7,-0.10141179249572904
subtypes_bridging,portland,"scale(logit(hisplat, 0.01))",hisplat,8,-0.12427726227587747
subtypes_bridging,portland,"scale(logit(asian, 0.01))",asian,9,0.04239529203475831
subtypes_bridging,portland,scale(log(median_household_income)),median_household_income,10,-0.051304709752616466
subtypes_bridging,portland,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,0.058615599579185114
subtypes_bridging,portland,"scale(logit(some_college, 0.01))",some_college,12,0.25117632016659286
subtypes_bridging,portland,"scale(logit(over_65, 0.01))",over_65,13,0.004014368234683096
subtypes_bridging,portland,scale(log(unemployment + 1)),unemployment,14,-0.014684079246072635
subtypes_bridging,san_antonio,(Intercept),intercept,1,-0.3237282995423557
subtypes_bridging,san_antonio,scale(log(community_space + 1)),community_space,2,0.09027683104987075
subtypes_bridging,san_antonio,scale(log(place_of_worship + 1)),place_of_worship,3,0.07191435645544231
subtypes_bridging,san_antonio,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.002513650713195561
subtypes_bridging,san_antonio,scale(log(park + 1)),park,5,0.02604962341064956
subtypes_bridging,san_antonio,scale(log(pop_density)),pop_density,6,0.10368297616106013
subtypes_bridging,san_antonio,"scale(logit(black, 0.01))",black,7,-0.10141179249572904
subtypes_bridging,san_antonio,"scale(logit(hisplat, 0.01))",hisplat,8,-0.12427726227587747
subtypes_bridging,san_antonio,"scale(logit(asian, 0.01))",asian,9,0.04239529203475831
subtypes_bridging,san_antonio,scale(log(median_household_income)),median_household_income,10,-0.051304709752616466
subtypes_bridging,san_antonio,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,0.058615599579185114
subtypes_bridging,san_antonio,"scale(logit(some_college, 0.01))",some_college,12,0.25117632016659286
subtypes_bridging,san_antonio,"scale(logit(over_65, 0.01))",over_65,13,0.004014368234683096
subtypes_bridging,san_antonio,scale(log(unemployment + 1)),unemployment,14,-0.014684079246072635
subtypes_bridging,san_diego,(Intercept),intercept,1,-0.4876830533217721
subtypes_bridging,san_diego,scale(log(community_space + 1)),community_space,2,0.023596995875093327
subtypes_bridging,san_diego,scale(log(place_of_worship + 1)),place_of_worship,3,0.027194056968358513
subtypes_bridging,san_diego,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.052478906627264205
subtypes_bridging,san_diego,scale(log(park + 1)),park,5,0.021062799691778537
subtypes_bridging,san_diego,scale(log(pop_density)),pop_density,6,0.10368297616106013
subtypes_bridging,san_diego,"scale(logit(black, 0.01))",black,7,-0.10141179249572904
subtypes_bridging,san_diego,"scale(logit(hisplat, 0.01))",hisplat,8,-0.12427726227587747
subtypes_bridging,san_diego,"scale(logit(asian, 0.01))",asian,9,0.04239529203475831
subtypes_bridging,san_diego,scale(log(median_household_income)),median_household_income,10,-0.051304709752616466
subtypes_bridging,san_diego,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,0.058615599579185114
subtypes_bridging,san_diego,"scale(logit(some_college, 0.01))",some_college,12,0.25117632016659286
subtypes_bridging,san_diego,"scale(logit(over_65, 0.01))",over_65,13,0.004014368234683096
subtypes_bridging,san_diego,scale(log(unemployment + 1)),unemployment,14,-0.014684079246072635
subtypes_bridging,san_francisco,(Intercept),intercept,1,-0.1800464761680176
subtypes_bridging,san_francisco,scale(log(community_space + 1)),community_space,2,0.027752797124550282
subtypes_bridging,san_francisco,scale(log(place_of_worship + 1)),place_of_worship,3,-0.014389918458426687
subtypes_bridging,san_francisco,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.05097664175432417
subtypes_bridging,san_francisco,scale(log(park + 1)),park,5,0.05335926934486315
subtypes_bridging,san_francisco,scale(log(pop_density)),pop_density,6,0.10368297616106013
subtypes_bridging,san_francisco,"scale(logit(black, 0.01))",black,7,-0.10141179249572904
subtypes_bridging,san_francisco,"scale(logit(hisplat, 0.01))",hisplat,8,-0.12427726227587747
subtypes_bridging,san_francisco,"scale(logit(asian, 0.01))",asian,9,0.04239529203475831
subtypes_bridging,san_francisco,scale(log(median_household_income)),median_household_income,10,-0.051304709752616466
subtypes_bridging,san_francisco,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,0.058615599579185114
subtypes_bridging,san_francisco,"scale(logit(some_college, 0.01))",some_college,12,0.25117632016659286
subtypes_bridging,san_francisco,"scale(logit(over_65, 0.01))",over_65,13,0.004014368234683096
subtypes_bridging,san_francisco,scale(log(unemployment + 1)),unemployment,14,-0.014684079246072635
subtypes_bridging,san_jose,(Intercept),intercept,1,-0.705482596594955
subtypes_bridging,san_jose,scale(log(community_space + 1)),community_space,2,0.04520676465491104
subtypes_bridging,san_jose,scale(log(place_of_worship + 1)),place_of_worship,3,0.023857264762003366
subtypes_bridging,san_jose,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.06064160868740004
subtypes_bridging,san_jose,scale(log(park + 1)),park,5,0.014440199187919542
subtypes_bridging,san_jose,scale(log(pop_density)),pop_density,6,0.10368297616106013
subtypes_bridging,san_jose,"scale(logit(black, 0.01))",black,7,-0.10141179249572904
subtypes_bridging,san_jose,"scale(logit(hisplat, 0.01))",hisplat,8,-0.12427726227587747
subtypes_bridging,san_jose,"scale(logit(asian, 0.01))",asian,9,0.04239529203475831
subtypes_bridging,san_jose,scale(log(median_household_income)),median_household_income,10,-0.051304709752616466
subtypes_bridging,san_jose,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,0.058615599579185114
subtypes_bridging,san_jose,"scale(logit(some_college, 0.01))",some_college,12,0.25117632016659286
subtypes_bridging,san_jose,"scale(logit(over_65, 0.01))",over_65,13,0.004014368234683096
subtypes_bridging,san_jose,scale(log(unemployment + 1)),unemployment,14,-0.014684079246072635
subtypes_bridging,seattle,(Intercept),intercept,1,0.002798589921446687
subtypes_bridging,seattle,scale(log(community_space + 1)),community_space,2,0.08660878321794437
subtypes_bridging,seattle,scale(log(place_of_worship + 1)),place_of_worship,3,-0.009519303921672218
subtypes_bridging,seattle,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.0694035047219376
subtypes_bridging,seattle,scale(log(park + 1)),park,5,0.06532211657521121
subtypes_bridging,seattle,scale(log(pop_density)),pop_density,6,0.10368297616106013
subtypes_bridging,seattle,"scale(logit(black, 0.01))",black,7,-0.10141179249572904
subtypes_bridging,seattle,"scale(logit(hisplat, 0.01))",hisplat,8,-0.12427726227587747
subtypes_bridging,seattle,"scale(logit(asian, 0.01))",asian,9,0.04239529203475831
subtypes_bridging,seattle,scale(log(median_household_income)),median_household_income,10,-0.051304709752616466
subtypes_bridging,seattle,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,0.058615599579185114
subtypes_bridging,seattle,"scale(logit(some_college, 0.01))",some_college,12,0.25117632016659286
subtypes_bridging,seattle,"scale(logit(over_65, 0.01))",over_65,13,0.004014368234683096
subtypes_bridging,seattle,scale(log(unemployment + 1)),unemployment,14,-0.014684079246072635
subtypes_linking,austin,(Intercept),intercept,1,0.1879597498926423
subtypes_linking,austin,scale(log(community_space + 1)),community_space,2,-0.00955948467351567
subtypes_linking,austin,scale(log(place_of_worship + 1)),place_of_worship,3,5.620923941183158e-4
subtypes_linking,austin,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,austin,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,austin,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,austin,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,austin,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,austin,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,austin,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,austin,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,austin,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,austin,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,austin,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,boston,(Intercept),intercept,1,0.029726360716468503
subtypes_linking,boston,scale(log(community_space + 1)),community_space,2,-0.005108215806082303
subtypes_linking,boston,scale(log(place_of_worship + 1)),place_of_worship,3,-0.002414729692808232
subtypes_linking,boston,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,boston,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,boston,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,boston,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,boston,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,boston,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,boston,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,boston,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,boston,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,boston,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,boston,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,charlotte,(Intercept),intercept,1,-0.32117496473406515
subtypes_linking,charlotte,scale(log(community_space + 1)),community_space,2,0.006623456562164768
subtypes_linking,charlotte,scale(log(place_of_worship + 1)),place_of_worship,3,-0.004372588749634637
subtypes_linking,charlotte,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,charlotte,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,charlotte,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,charlotte,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,charlotte,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,charlotte,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,charlotte,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,charlotte,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,charlotte,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,charlotte,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,charlotte,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,chicago,(Intercept),intercept,1,0.35739912403836077
subtypes_linking,chicago,scale(log(community_space + 1)),community_space,2,-0.016686144914881428
subtypes_linking,chicago,scale(log(place_of_worship + 1)),place_of_worship,3,0.002087083565902736
subtypes_linking,chicago,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,chicago,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,chicago,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,chicago,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,chicago,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,chicago,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,chicago,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,chicago,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,chicago,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,chicago,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,chicago,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,columbus,(Intercept),intercept,1,0.1249286075221828
subtypes_linking,columbus,scale(log(community_space + 1)),community_space,2,-0.011821685531642284
subtypes_linking,columbus,scale(log(place_of_worship + 1)),place_of_worship,3,-0.0019301507445469877
subtypes_linking,columbus,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,columbus,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,columbus,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,columbus,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,columbus,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,columbus,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,columbus,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,columbus,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,columbus,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,columbus,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,columbus,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,dallas,(Intercept),intercept,1,-0.03211956714044073
subtypes_linking,dallas,scale(log(community_space + 1)),community_space,2,-0.004280929785919162
subtypes_linking,dallas,scale(log(place_of_worship + 1)),place_of_worship,3,-0.003698095336349696
subtypes_linking,dallas,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,dallas,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,dallas,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,dallas,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,dallas,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,dallas,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,dallas,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,dallas,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,dallas,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,dallas,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,dallas,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,dc,(Intercept),intercept,1,0.8033765400214157
subtypes_linking,dc,scale(log(community_space + 1)),community_space,2,-0.03405577620047796
subtypes_linking,dc,scale(log(place_of_worship + 1)),place_of_worship,3,0.008711951392963546
subtypes_linking,dc,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,dc,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,dc,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,dc,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,dc,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,dc,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,dc,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,dc,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,dc,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,dc,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,dc,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,denver,(Intercept),intercept,1,0.844483116393014
subtypes_linking,denver,scale(log(community_space + 1)),community_space,2,-0.03799051630824743
subtypes_linking,denver,scale(log(place_of_worship + 1)),place_of_worship,3,0.009228794515933636
subtypes_linking,denver,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,denver,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,denver,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,denver,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,denver,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,denver,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,denver,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,denver,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,denver,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,denver,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,denver,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,el_paso,(Intercept),intercept,1,0.6550454988746062
subtypes_linking,el_paso,scale(log(community_space + 1)),community_space,2,-0.030644866751068284
subtypes_linking,el_paso,scale(log(place_of_worship + 1)),place_of_worship,3,0.0070742025237931615
subtypes_linking,el_paso,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,el_paso,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,el_paso,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,el_paso,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,el_paso,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,el_paso,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,el_paso,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,el_paso,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,el_paso,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,el_paso,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
subtypes_linking,el_paso,scale(log(unemployment + 1)),unemployment,14,0.01984043380869477
subtypes_linking,fort_worth,(Intercept),intercept,1,-0.16787603709044496
subtypes_linking,fort_worth,scale(log(community_space + 1)),community_space,2,0.0017151839547180758
subtypes_linking,fort_worth,scale(log(place_of_worship + 1)),place_of_worship,3,-0.007844288484953015
subtypes_linking,fort_worth,scale(log(social_business + 1)),scale(log(social_business + 1)),4,0.015261275415684667
subtypes_linking,fort_worth,scale(log(park + 1)),park,5,-0.006096026324900889
subtypes_linking,fort_worth,scale(log(pop_density)),pop_density,6,-0.049087687614424357
subtypes_linking,fort_worth,"scale(logit(black, 0.01))",black,7,0.1515927049219209
subtypes_linking,fort_worth,"scale(logit(hisplat, 0.01))",hisplat,8,-0.04074419509984044
subtypes_linking,fort_worth,"scale(logit(asian, 0.01))",asian,9,0.057974392606245886
subtypes_linking,fort_worth,scale(log(median_household_income)),median_household_income,10,0.013751491950882197
subtypes_linking,fort_worth,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.1210515658208454
subtypes_linking,fort_worth,"scale(logit(some_college, 0.01))",some_college,12,0.040711341508218604
subtypes_linking,fort_worth,"scale(logit(over_65, 0.01))",over_65,13,0.10822907575992748
